,S5,S6,T1,T2,T3,T4,T5
2023-06-06 04:00,-266.608,-647.364,-95.179,-127.892,-13.838000000000001,-111.54,-32.544
2023-06-06 05:00,-323.555,-789.864,-113.24000000000001,-156.81900000000002,-18.982999999999997,-136.647,-39.634
2023-06-06 06:00,-393.86,-971.024,-119.119,-195.50799999999998,0.0,-134.636,-48.123000000000005
2023-06-06 07:00,-415.61199999999997,-1061.0230000000001,-144.923,-215.69299999999998,-6.4479999999999995,-163.914,-49.711
2023-06-06 08:00,-453.402,-1106.1660000000002,-160.57999999999998,-214.63799999999998,-31.309,-202.554,-45.818
2023-06-06 09:00,-463.655,-1121.612,-158.015,-210.43900000000002,-34.198,-209.556,-44.039
2023-06-06 10:00,-474.525,-1123.518,-137.938,-206.79,-33.816,-209.567,-43.626999999999995
2023-06-06 11:00,-466.422,-1094.958,-131.29500000000002,-203.66899999999998,-33.447,-194.043,-44.248000000000005
2023-06-06 12:00,-448.656,-1040.5,-123.314,-195.248,-32.929,-205.663,-39.974000000000004
2023-06-06 13:00,-422.26800000000003,-991.4870000000001,-114.11699999999999,-186.828,-31.629,-192.517,-34.323
2023-06-06 14:00,-388.321,-975.585,-109.134,-185.666,-30.706,-189.85399999999998,-30.119999999999997
2023-06-06 15:00,-420.29200000000003,-1018.212,-113.659,-193.933,-33.007,-173.233,-26.915
2023-06-06 16:00,-421.37800000000004,-1037.548,-123.814,-205.10399999999998,-34.432,-157.56,-30.674
2023-06-06 17:00,-410.803,-985.137,-94.76599999999999,-198.338,-35.421,-156.621,-16.198
2023-06-06 18:00,-351.602,-936.847,-88.916,-191.515,-33.885999999999996,-140.32999999999998,-15.928
2023-06-06 19:00,-360.099,-936.654,-98.46000000000001,-182.738,-32.885999999999996,-117.085,-19.573
2023-06-06 20:00,-363.376,-896.966,-110.68700000000001,-171.405,-30.988,-139.575,-26.409
2023-06-06 21:00,-334.015,-849.7719999999999,-102.156,-162.382,-24.617,-147.179,-18.881
2023-06-06 22:00,-298.949,-757.312,-90.664,-143.78300000000002,-16.679000000000002,-136.67399999999998,-14.527
2023-06-06 23:00,-289.175,-701.719,-86.116,-132.81799999999998,-11.478000000000002,-122.723,-20.497999999999998
2023-06-07 00:00,-278.772,-663.736,-80.991,-127.933,-17.191000000000003,-121.84200000000001,-27.386
2023-06-07 01:00,-260.866,-633.898,-83.19,-123.97200000000001,-14.649000000000001,-120.557,-27.652
2023-06-07 02:00,-262.555,-632.782,-84.767,-120.929,-18.580000000000002,-135.33100000000002,-29.115
2023-06-07 03:00,-258.90999999999997,-625.4680000000001,-81.887,-118.75,-20.579,-107.816,-28.750999999999998
2023-06-07 04:00,-275.406,-658.985,-86.874,-125.036,0.0,-110.80799999999999,-27.118
2023-06-07 05:00,-324.134,-791.418,-106.416,-154.49399999999997,-26.567,-112.016,-32.422
2023-06-07 06:00,-395.10800000000006,-970.935,-141.973,-189.974,-32.847,-128.30599999999998,-40.852000000000004
2023-06-07 07:00,-412.04499999999996,-1060.466,-136.797,-208.96800000000002,-34.191,-161.475,-37.65
2023-06-07 08:00,-449.68399999999997,-1109.065,-168.005,-204.502,-33.658,-167.409,-31.371
2023-06-07 09:00,-449.105,-1091.341,-162.292,-199.56799999999998,-31.0,-159.976,-29.622
2023-06-07 10:00,-460.113,-1077.134,-151.042,-196.459,-28.549,-173.651,-25.995
2023-06-07 11:00,-465.065,-1051.117,-135.35000000000002,-190.764,-28.519,-188.01,-20.617
2023-06-07 12:00,-438.531,-1000.184,-117.39099999999999,-184.495,-26.389,-186.38400000000001,-14.019
2023-06-07 13:00,-409.359,-950.863,-89.301,-175.597,-24.286,-197.392,-6.226
2023-06-07 14:00,-386.03999999999996,-933.181,-64.34,-175.719,-23.458,-195.769,0.0
2023-06-07 15:00,-372.51099999999997,-955.081,-62.774,-178.30200000000002,-27.340000000000003,-171.7,0.0
2023-06-07 16:00,-377.6,-982.977,-54.635,-189.34300000000002,-24.378,-169.235,0.0
2023-06-07 17:00,-359.766,-956.361,-40.644,-183.56,-28.825,-162.24699999999999,0.0
2023-06-07 18:00,-356.478,-927.679,-36.449,-179.389,-27.543,-132.183,-0.6150000000000011
2023-06-07 19:00,-361.457,-908.6610000000001,-35.273,-175.98000000000002,-23.262999999999998,-125.639,-2.9530000000000003
2023-06-07 20:00,-363.463,-869.043,-51.053,-169.703,-8.133,-132.805,-0.44099999999999984
2023-06-07 21:00,-336.885,-801.783,-67.682,-161.671,0.0,-134.148,0.0
2023-06-07 22:00,-300.95799999999997,-690.893,-73.933,-145.007,0.0,-126.187,0.0
2023-06-07 23:00,-282.40700000000004,-612.2860000000001,-70.864,-132.785,0.0,-109.322,-0.9460000000000002
2023-06-08 00:00,-253.577,-561.933,-76.461,-129.115,0.0,-103.239,-0.3210000000000006
2023-06-08 01:00,-235.334,-502.67,-67.879,-124.893,0.0,-107.81800000000001,-9.181000000000001
2023-06-08 02:00,-220.095,-472.68600000000004,-71.749,-120.845,0.0,-107.269,-17.131999999999998
2023-06-08 03:00,-208.12,-482.159,-67.20400000000001,-118.008,0.0,-93.405,-19.701
2023-06-08 04:00,-223.75900000000001,-518.137,-84.821,-124.172,0.0,-94.08500000000001,-18.709
2023-06-08 05:00,-241.453,-634.181,-91.075,-151.55399999999997,0.0,-109.515,-23.568
2023-06-08 06:00,-362.159,-828.811,-122.59299999999999,-185.849,0.0,-114.626,-31.889999999999997
2023-06-08 07:00,-412.63800000000003,-926.703,-126.991,-200.676,0.0,-158.92700000000002,-31.482
2023-06-08 08:00,-408.344,-956.8420000000001,-117.67699999999999,-197.83499999999998,0.0,-196.183,-20.945999999999998
2023-06-08 09:00,-389.163,-928.949,-118.989,-187.75799999999998,0.0,-175.14,-5.543999999999999
2023-06-08 10:00,-380.26300000000003,-922.782,-103.906,-182.235,0.0,-171.095,0.0
2023-06-08 11:00,-392.44100000000003,-929.6569999999999,-83.048,-178.921,0.0,-174.173,0.0
2023-06-08 12:00,-360.31,-890.2539999999999,-62.88399999999999,-177.233,0.0,-169.628,0.0
2023-06-08 13:00,-324.776,-855.28,-51.184,-173.281,0.0,-158.386,0.0
2023-06-08 14:00,-321.29200000000003,-839.687,-31.39,-171.494,0.0,-154.57600000000002,0.0
2023-06-08 15:00,-329.404,-882.302,-25.817999999999998,-174.382,0.0,-146.917,0.0
2023-06-08 16:00,-321.06399999999996,-908.7719999999999,-28.302999999999997,-178.388,0.0,-155.952,0.0
2023-06-08 17:00,-316.707,-891.3020000000001,0.0,-171.789,0.0,-110.366,0.0
2023-06-08 18:00,-331.836,-868.9290000000001,0.0,-167.039,0.0,-87.25399999999999,0.0
2023-06-08 19:00,-349.536,-863.3489999999999,0.0,-165.62400000000002,0.0,-143.106,0.0
2023-06-08 20:00,-337.94000000000005,-815.183,-2.8729999999999976,-160.004,0.0,-137.01999999999998,0.0
2023-06-08 21:00,-311.61400000000003,-736.635,-49.08,-151.119,0.0,-132.112,0.0
2023-06-08 22:00,-262.02200000000005,-634.135,-47.525000000000006,-130.84699999999998,0.0,-124.599,0.0
2023-06-08 23:00,-220.269,-544.309,-99.05199999999999,-118.161,0.0,-98.208,0.0
2023-06-09 00:00,-206.41,-500.826,-95.376,-114.834,0.0,-101.681,0.0
2023-06-09 01:00,-191.183,-489.165,-55.828,-109.286,0.0,-93.862,0.0
2023-06-09 02:00,-188.411,-508.99800000000005,-59.91499999999999,-107.544,0.0,-116.92699999999999,0.0
2023-06-09 03:00,-199.928,-485.148,-52.54,-103.809,0.0,-96.44900000000001,0.0
2023-06-09 04:00,-215.466,-518.261,-55.842,-111.069,0.0,-100.66,0.0
2023-06-09 05:00,-249.25199999999998,-655.502,-58.432,-140.014,0.0,-107.06299999999999,0.0
2023-06-09 06:00,-329.79200000000003,-831.502,-94.77999999999999,-170.21699999999998,0.0,-110.408,0.0
2023-06-09 07:00,-364.076,-924.173,-99.196,-185.68,0.0,-159.337,0.0
2023-06-09 08:00,-355.28700000000003,-954.399,-95.26,-176.377,0.0,-160.287,0.0
2023-06-09 09:00,-341.179,-974.632,-100.019,-158.809,0.0,-146.11399999999998,0.0
2023-06-09 10:00,-336.289,-963.168,-79.81099999999999,-141.51,0.0,-145.61200000000002,0.0
2023-06-09 11:00,-320.685,-930.6220000000001,-68.452,-127.827,0.0,-152.95999999999998,0.0
2023-06-09 12:00,-296.328,-894.351,-55.95,-112.221,0.0,-175.194,0.0
2023-06-09 13:00,-271.80899999999997,-837.75,-53.37899999999999,-103.091,0.0,-164.99099999999999,0.0
2023-06-09 14:00,-273.479,-819.2339999999999,-35.257000000000005,-99.491,0.0,-138.088,0.0
2023-06-09 15:00,-289.24300000000005,-838.511,-32.096,-106.367,-1.3090000000000002,-126.342,0.0
2023-06-09 16:00,-285.89300000000003,-860.226,-31.637999999999998,-116.06299999999999,-0.7430000000000009,-104.541,0.0
2023-06-09 17:00,-271.67600000000004,-850.481,-33.95700000000001,-119.84799999999998,0.0,-106.614,0.0
2023-06-09 18:00,-281.506,-835.261,-38.894999999999996,-113.479,0.0,-55.27499999999999,0.0
2023-06-09 19:00,-280.52,-836.515,-43.031000000000006,-104.04,0.0,-121.08500000000001,0.0
2023-06-09 20:00,-289.01300000000003,-783.479,-37.62,-105.776,0.0,-122.884,0.0
2023-06-09 21:00,-293.13300000000004,-725.005,-57.605999999999995,-102.286,0.0,-107.074,0.0
2023-06-09 22:00,-266.326,-657.7470000000001,-48.103,-100.483,0.0,-76.506,0.0
2023-06-09 23:00,-245.707,-600.125,-51.266,-88.12,0.0,-77.303,0.0
2023-06-10 00:00,-230.236,-545.274,-44.554,-84.567,0.0,-90.70599999999999,0.0
2023-06-10 01:00,-219.071,-503.664,-69.776,-74.888,0.0,-114.095,0.0
2023-06-10 02:00,-198.512,-489.575,-77.24799999999999,-67.625,0.0,-106.38900000000001,0.0
2023-06-10 03:00,-187.822,-456.335,-68.50399999999999,-74.217,0.0,-97.754,0.0
2023-06-10 04:00,-192.916,-456.872,-35.453,-81.162,0.0,-101.191,0.0
2023-06-10 05:00,-217.328,-505.464,-17.174,-92.227,0.0,-106.337,0.0
2023-06-10 06:00,-243.94,-621.8199999999999,-63.794999999999995,-106.199,0.0,-113.705,0.0
2023-06-10 07:00,-275.88,-728.032,-85.205,-126.809,0.0,-109.719,0.0
2023-06-10 08:00,-301.759,-791.269,-84.588,-130.554,0.0,-112.63399999999999,0.0
2023-06-10 09:00,-303.317,-792.177,-55.859,-111.561,-0.8809999999999996,-89.01599999999999,0.0
2023-06-10 10:00,-298.98199999999997,-786.019,0.0,-81.66,0.0,-94.98599999999999,0.0
2023-06-10 11:00,-279.73,-771.008,0.0,-55.461,0.0,-110.41,0.0
2023-06-10 12:00,-258.684,-693.576,0.0,-38.187999999999995,0.0,-133.31799999999998,0.0
2023-06-10 13:00,-240.642,-611.971,0.0,-37.185,0.0,-132.529,0.0
2023-06-10 14:00,-235.497,-548.52,0.0,-40.483000000000004,0.0,-116.289,0.0
2023-06-10 15:00,-276.822,-544.7750000000001,0.0,-58.705000000000005,0.0,-98.957,0.0
2023-06-10 16:00,-313.55899999999997,-603.97,0.0,-81.09700000000001,-9.337,-73.592,0.0
2023-06-10 17:00,-313.48400000000004,-626.53,0.0,-84.14500000000001,-17.668,-87.988,0.0
2023-06-10 18:00,-322.908,-711.894,0.0,-79.166,-9.445,-16.468999999999998,0.0
2023-06-10 19:00,-302.48699999999997,-702.37,0.0,-81.165,-2.653,-55.7,0.0
2023-06-10 20:00,-264.702,-635.318,0.0,-55.539,-10.446,-75.735,0.0
2023-06-10 21:00,-259.903,-620.114,0.0,-33.428999999999995,-13.618,-82.77799999999999,0.0
2023-06-10 22:00,-254.685,-474.137,0.0,-24.61,-2.2359999999999998,-58.274,0.0
2023-06-10 23:00,-270.077,-453.95000000000005,0.0,-4.133999999999999,0.0,-56.917,0.0
2023-06-11 00:00,-265.512,-548.2470000000001,0.0,0.0,0.0,-56.759,0.0
2023-06-11 01:00,-244.464,-578.607,0.0,0.0,0.0,-108.28999999999999,0.0
2023-06-11 02:00,-184.893,-547.563,0.0,-13.161,-6.194999999999999,-107.37299999999999,0.0
2023-06-11 03:00,-157.85399999999998,-517.249,0.0,-27.860999999999997,-1.0030000000000001,-115.579,0.0
2023-06-11 04:00,-161.123,-510.664,-19.436,-42.233000000000004,0.0,-109.57499999999999,0.0
2023-06-11 05:00,-204.43200000000002,-590.651,-34.855999999999995,-45.226,0.0,-119.53999999999999,0.0
2023-06-11 06:00,-236.889,-665.1610000000001,-23.013,-73.497,-6.5280000000000005,-98.947,0.0
2023-06-11 07:00,-306.84900000000005,-763.2239999999999,-30.704,-104.45,-12.153000000000002,-120.16,0.0
2023-06-11 08:00,-338.115,-850.6880000000001,-21.167,-125.882,-16.397,-142.93900000000002,0.0
2023-06-11 09:00,-325.37699999999995,-898.5699999999999,-53.367000000000004,-137.576,-10.368,-138.804,0.0
2023-06-11 10:00,-325.122,-896.065,-53.338,-137.917,0.0,-160.523,0.0
2023-06-11 11:00,-323.156,-887.066,-41.214999999999996,-134.552,0.0,-156.43,0.0
2023-06-11 12:00,-322.095,-852.345,-60.382000000000005,-133.917,-20.012999999999998,-162.365,0.0
2023-06-11 13:00,-340.558,-834.172,-60.821,-124.965,-28.948,-160.49200000000002,0.0
2023-06-11 14:00,-346.64700000000005,-843.7470000000001,-69.54499999999999,-128.43,-28.759,-161.33999999999997,0.0
2023-06-11 15:00,-336.776,-900.665,-89.436,-133.32,-32.033,-145.61,-4.303000000000001
2023-06-11 16:00,-339.008,-944.919,-118.995,-142.534,-24.966,-112.99799999999999,-19.436
2023-06-11 17:00,-334.36,-943.876,-109.585,-143.908,-13.73,-127.082,-7.688
2023-06-11 18:00,-325.13,-932.636,-108.775,-154.345,0.0,-119.747,-12.668
2023-06-11 19:00,-325.439,-889.3699999999999,-103.753,-152.542,0.0,-113.414,-16.902
2023-06-11 20:00,-334.01300000000003,-834.983,-96.212,-148.636,-30.549,-112.798,-17.211
2023-06-11 21:00,-317.768,-814.61,-93.75399999999999,-142.579,-27.843,-107.88,-31.725
2023-06-11 22:00,-304.683,-772.3,-96.279,-124.495,-23.726,-91.256,-30.573
2023-06-11 23:00,-281.986,-728.8050000000001,-88.04400000000001,-111.868,-22.985999999999997,-90.467,-30.395
2023-06-12 00:00,-274.973,-680.78,-86.632,-110.78299999999999,-21.791,-88.476,-29.811999999999998
2023-06-12 01:00,-263.525,-655.1959999999999,-81.03399999999999,-109.695,-22.195,-96.023,-28.369999999999997
2023-06-12 02:00,-267.225,-652.577,-90.814,-108.566,-22.346,-108.496,-31.352000000000004
2023-06-12 03:00,-256.753,-631.674,-97.03399999999999,-106.386,-22.229,-88.983,-33.119
2023-06-12 04:00,-266.007,-658.6980000000001,-103.621,-112.922,-23.244,-85.06300000000002,-33.812
2023-06-12 05:00,-300.243,-788.235,-117.22399999999999,-143.722,-25.844,-99.851,-42.04900000000001
2023-06-12 06:00,-369.30600000000004,-950.432,-127.162,-180.805,-28.950000000000003,-108.424,-42.306
2023-06-12 07:00,-378.664,-1033.02,-143.38400000000001,-202.256,-31.433,-142.62900000000002,-43.443000000000005
2023-06-12 08:00,-416.727,-1089.217,-139.378,-206.097,-31.713,-139.61599999999999,-40.376
2023-06-12 09:00,-431.052,-1096.791,-128.577,-198.34300000000002,-30.729,-130.038,-37.356
2023-06-12 10:00,-447.115,-1100.105,-124.815,-190.12900000000002,-29.144,-138.981,-35.974000000000004
2023-06-12 11:00,-437.355,-1095.24,-129.43099999999998,-183.731,-28.802999999999997,-128.106,-35.537
2023-06-12 12:00,-415.47,-1063.395,-115.314,-180.96800000000002,-28.291,-181.094,-30.787
2023-06-12 13:00,-394.731,-1041.95,-115.255,-176.94,-27.292,-173.722,-27.104999999999997
2023-06-12 14:00,-414.019,-1043.551,-96.30799999999999,-187.49599999999998,-25.118000000000002,-198.982,-25.683999999999997
2023-06-12 15:00,-416.356,-1065.504,-131.478,-205.37599999999998,-28.814999999999998,-165.577,-35.074
2023-06-12 16:00,-367.87,-1084.965,-135.53300000000002,-210.01,-15.605,-122.80799999999999,-47.058
2023-06-12 17:00,-359.808,-1043.5410000000002,-136.52100000000002,-201.86599999999999,0.0,-113.357,-24.16
2023-06-12 18:00,-329.802,-1014.0160000000001,-147.69299999999998,-187.817,-22.066000000000003,-57.953,-21.178
2023-06-12 19:00,-331.741,-970.1759999999999,-128.576,-180.895,-20.869,-121.304,-21.922
2023-06-12 20:00,-341.818,-928.888,-128.18099999999998,-168.67000000000002,-14.565999999999999,-109.299,-33.085
2023-06-12 21:00,-308.994,-889.687,-110.31700000000001,-159.541,0.0,-100.78200000000001,-27.597
2023-06-12 22:00,-271.69,-758.427,-108.93,-138.89299999999997,0.0,-83.542,-22.339
2023-06-12 23:00,-258.693,-676.388,-101.55000000000001,-125.916,0.0,-111.606,-22.531
2023-06-13 00:00,-243.457,-662.352,-96.928,-121.743,0.0,-113.16,-25.198
2023-06-13 01:00,-215.51,-645.078,-96.168,-115.219,0.0,-103.505,-28.741999999999997
2023-06-13 02:00,-206.917,-645.415,-97.838,-112.332,0.0,-87.173,-26.685
2023-06-13 03:00,-228.373,-636.88,-99.767,-108.72200000000001,0.0,-81.03,-23.443
2023-06-13 04:00,-255.401,-653.854,-100.525,-116.041,0.0,-69.344,-23.78
2023-06-13 05:00,-286.376,-793.1700000000001,-103.212,-142.297,-6.852,-84.898,-28.373
2023-06-13 06:00,-361.366,-982.722,-135.244,-177.056,-22.061999999999998,-102.88300000000001,-37.285
2023-06-13 07:00,-396.06,-1075.299,-149.36,-195.215,-24.339,-137.16899999999998,-39.109
2023-06-13 08:00,-440.019,-1106.3400000000001,-134.203,-191.065,-22.356,-124.18299999999999,-29.304000000000002
2023-06-13 09:00,-433.751,-1096.651,-106.019,-178.159,-13.478000000000002,-125.293,-18.901
2023-06-13 10:00,-430.198,-1101.857,-112.047,-166.392,-14.506,-124.88900000000001,-15.338000000000001
2023-06-13 11:00,-415.58299999999997,-1088.142,-107.001,-147.485,-12.580000000000002,-154.546,-14.05
2023-06-13 12:00,-388.13800000000003,-1054.263,-89.96000000000001,-124.261,-8.501,-138.30200000000002,-10.808
2023-06-13 13:00,-359.98299999999995,-1006.517,-68.392,-107.0,-12.494,-158.68200000000002,-2.0860000000000003
2023-06-13 14:00,-355.822,-987.644,-63.541000000000004,-101.431,-15.963999999999999,-135.781,0.0
2023-06-13 15:00,-371.05,-1027.901,-84.11000000000001,-116.78399999999999,-25.85,-133.22,0.0
2023-06-13 16:00,-394.37699999999995,-1042.359,-75.22300000000001,-140.83100000000002,-29.491,-104.64099999999999,0.0
2023-06-13 17:00,-367.699,-1022.643,-66.806,-151.99,-31.258000000000003,-84.77099999999999,0.0
2023-06-13 18:00,-363.409,-1022.583,-57.968,-167.672,-30.788,-93.05799999999999,0.0
2023-06-13 19:00,-391.805,-1011.713,-71.083,-166.98399999999998,-28.612,-125.483,0.0
2023-06-13 20:00,-361.188,-960.435,-81.755,-156.22899999999998,-20.179,-137.94799999999998,0.0
2023-06-13 21:00,-348.84000000000003,-902.362,-86.151,-150.202,-0.13299999999999967,-124.13699999999999,-1.822999999999999
2023-06-13 22:00,-301.852,-803.521,-104.327,-137.276,0.0,-152.687,-5.265000000000001
2023-06-13 23:00,-284.479,-719.568,-94.988,-125.539,0.0,-138.423,-12.900000000000002
2023-06-14 00:00,-271.576,-654.19,-84.44200000000001,-113.245,0.0,-134.197,-18.736
2023-06-14 01:00,-264.82,-609.1210000000001,-75.804,-104.148,0.0,-121.209,-19.721
2023-06-14 02:00,-269.142,-570.637,-67.053,-94.50399999999999,0.0,-115.278,-18.416999999999998
2023-06-14 03:00,-264.51800000000003,-530.9839999999999,-63.534,-81.55699999999999,0.0,-128.184,-17.627000000000002
2023-06-14 04:00,-273.406,-600.615,-66.356,-89.68299999999999,0.0,-132.804,-17.192
2023-06-14 05:00,-332.03,-766.5160000000001,-61.437,-119.203,0.0,-119.428,-29.842999999999996
2023-06-14 06:00,-404.442,-972.973,-94.054,-157.19299999999998,0.0,-117.149,-41.432
2023-06-14 07:00,-446.33,-1069.855,-116.612,-171.941,-2.8880000000000017,-165.328,-42.065
2023-06-14 08:00,-450.73900000000003,-1076.804,-108.792,-161.835,-8.723,-174.897,-40.812999999999995
2023-06-14 09:00,-443.43600000000004,-1045.876,-113.798,-151.808,-18.919,-178.853,-34.294
2023-06-14 10:00,-437.08000000000004,-1019.066,-114.151,-140.708,-13.91,-165.17399999999998,-26.058
2023-06-14 11:00,-414.294,-965.115,-113.691,-129.064,-12.432,-147.30700000000002,-16.93
2023-06-14 12:00,-385.78499999999997,-930.357,-102.018,-124.163,-15.448,-140.639,-4.402000000000001
2023-06-14 13:00,-355.85400000000004,-914.751,-88.39099999999999,-107.90299999999999,-16.033,-126.411,0.0
2023-06-14 14:00,-340.202,-917.053,-78.455,-94.167,-14.976,-124.148,0.0
2023-06-14 15:00,-347.529,-967.752,-72.906,-96.863,-19.017000000000003,-134.404,0.0
2023-06-14 16:00,-346.83799999999997,-1013.644,-53.76,-107.768,-24.05,-118.054,0.0
2023-06-14 17:00,-335.39,-962.393,-28.006999999999998,-109.701,-26.9,-94.434,0.0
2023-06-14 18:00,-322.623,-917.965,-35.823,-117.807,-27.799,-29.669999999999998,0.0
2023-06-14 19:00,-371.798,-931.185,-31.705999999999996,-114.321,-26.247,-95.103,0.0
2023-06-14 20:00,-336.193,-856.348,-10.654000000000002,-104.60499999999999,-26.221000000000004,-110.47899999999998,0.0
2023-06-14 21:00,-332.368,-781.405,-17.936,-87.012,-23.642,-127.362,0.0
2023-06-14 22:00,-300.091,-667.602,-32.993,-71.093,-12.398000000000001,-138.034,0.0
2023-06-14 23:00,-284.565,-610.8209999999999,-20.495000000000005,-62.501000000000005,-0.30500000000000027,-137.897,0.0
2023-06-15 00:00,-283.918,-600.9839999999999,-5.814999999999996,-57.328,0.0,-119.86500000000001,-1.956
2023-06-15 01:00,-277.975,-601.4359999999999,0.0,-66.882,-0.11499999999999999,-158.014,-0.06800000000000006
2023-06-15 02:00,-276.824,-614.219,-0.3370000000000033,-69.982,-2.578,-136.042,0.0
2023-06-15 03:00,-263.389,-592.801,-2.0500000000000007,-78.867,-3.8869999999999996,-139.12099999999998,-1.8319999999999999
2023-06-15 04:00,-272.804,-607.466,-10.187000000000001,-92.17599999999999,0.0,-151.437,-7.837999999999999
2023-06-15 05:00,-316.895,-755.144,-28.288000000000004,-129.103,0.0,-89.057,-12.617
2023-06-15 06:00,-392.549,-955.763,-61.691,-169.01600000000002,0.0,-59.745999999999995,-24.905
2023-06-15 07:00,-428.41600000000005,-1042.385,-81.275,-185.84,0.0,-158.031,-25.281999999999996
2023-06-15 08:00,-427.286,-1039.194,-83.304,-180.873,0.0,-133.89800000000002,-19.246
2023-06-15 09:00,-415.993,-1014.35,-114.007,-168.68200000000002,-7.151,-152.702,-8.147
2023-06-15 10:00,-408.403,-1004.057,-114.433,-153.251,-8.062000000000001,-141.122,-0.7680000000000005
2023-06-15 11:00,-396.125,-997.273,-108.382,-138.341,-1.7539999999999993,-107.239,0.0
2023-06-15 12:00,-371.38599999999997,-986.991,-97.911,-125.176,-5.492000000000001,-150.52,0.0
2023-06-15 13:00,-337.93899999999996,-961.6769999999999,-91.78399999999999,-127.638,-6.7909999999999995,-168.934,0.0
2023-06-15 14:00,-342.19899999999996,-962.543,-90.28299999999999,-138.981,-11.092,-122.896,0.0
2023-06-15 15:00,-357.43399999999997,-1014.392,-88.494,-153.364,-17.698,-131.659,0.0
2023-06-15 16:00,-365.40099999999995,-1047.625,-75.666,-168.914,-22.823,-115.66300000000001,0.0
2023-06-15 17:00,-305.468,-977.1300000000001,-67.054,-164.006,-27.174999999999997,-58.17399999999999,0.0
2023-06-15 18:00,-288.519,-955.721,-69.69900000000001,-170.791,-29.505000000000003,-64.338,0.0
2023-06-15 19:00,-297.738,-928.496,-63.698,-160.832,-30.355,-98.96600000000001,0.0
2023-06-15 20:00,-304.584,-894.1500000000001,-40.242000000000004,-145.117,-28.134,-119.09100000000001,-4.1259999999999994
2023-06-15 21:00,-330.342,-855.8399999999999,-57.650000000000006,-138.00099999999998,-23.92,-130.205,-0.7320000000000002
2023-06-15 22:00,-322.6,-788.148,-72.525,-128.745,-18.837,-103.797,-6.667999999999999
2023-06-15 23:00,-293.474,-723.25,-60.48,-112.881,-8.156,-91.225,-9.37
2023-06-16 00:00,-281.35,-693.3430000000001,-45.598000000000006,-99.114,-8.309,-89.244,-12.62
2023-06-16 01:00,-272.539,-673.085,-32.585,-95.845,-9.123999999999999,-92.392,-16.232
2023-06-16 02:00,-272.689,-670.706,-31.546,-99.28399999999999,0.0,-114.115,-24.320999999999998
2023-06-16 03:00,-258.975,-643.613,-47.010999999999996,-100.87100000000001,0.0,-81.15899999999999,-25.427
2023-06-16 04:00,-257.318,-671.8389999999999,-58.308,-112.735,0.0,-42.722,-25.817
2023-06-16 05:00,-309.774,-796.649,-67.67500000000001,-143.733,0.0,-53.441,-29.453
2023-06-16 06:00,-385.02700000000004,-957.732,-105.80199999999999,-181.627,-5.52,-74.83500000000001,-33.181
2023-06-16 07:00,-431.126,-1064.189,-125.118,-198.94,-0.0459999999999991,-149.54000000000002,-36.535
2023-06-16 08:00,-442.285,-1082.558,-125.461,-194.385,0.0,-132.733,-33.894999999999996
2023-06-16 09:00,-438.685,-1069.125,-134.274,-182.35000000000002,0.0,-116.44,-28.497999999999998
2023-06-16 10:00,-433.77099999999996,-1045.632,-138.86900000000003,-172.578,0.0,-88.275,-21.39
2023-06-16 11:00,-433.523,-1032.318,-125.902,-159.119,-1.9469999999999998,-130.131,-12.472000000000001
2023-06-16 12:00,-419.553,-1003.6210000000001,-116.719,-150.414,-5.4719999999999995,-108.071,-5.9879999999999995
2023-06-16 13:00,-399.82,-964.562,-104.17999999999999,-139.046,-2.1660000000000004,-99.75999999999999,0.0
2023-06-16 14:00,-369.134,-950.789,-78.177,-137.47199999999998,0.0,-108.818,0.0
2023-06-16 15:00,-379.40999999999997,-968.678,-66.583,-140.613,0.0,-95.015,0.0
2023-06-16 16:00,-375.523,-954.005,-47.974000000000004,-148.288,-2.6369999999999982,-89.584,0.0
2023-06-16 17:00,-388.222,-943.9090000000001,-39.233000000000004,-150.656,-17.923000000000002,-90.523,0.0
2023-06-16 18:00,-398.154,-888.431,-45.358999999999995,-154.231,-22.717,-86.589,0.0
2023-06-16 19:00,-382.97,-855.0219999999999,-44.620000000000005,-152.976,-22.608,-88.497,0.0
2023-06-16 20:00,-360.23699999999997,-843.0630000000001,-32.242000000000004,-146.34,-25.734,-90.62100000000001,0.0
2023-06-16 21:00,-347.19100000000003,-825.4659999999999,-45.992999999999995,-144.602,-18.695999999999998,-102.469,0.0
2023-06-16 22:00,-320.192,-754.502,-68.4,-131.496,-14.335999999999999,-82.72399999999999,0.0
2023-06-16 23:00,-292.361,-678.8050000000001,-62.074,-115.519,-18.764000000000003,-74.862,0.0
2023-06-17 00:00,-258.334,-652.579,-57.068,-110.114,-17.794000000000004,-66.21900000000001,0.0
2023-06-17 01:00,-258.152,-635.226,-65.182,-109.631,-3.2979999999999996,-53.296,0.0
2023-06-17 02:00,-257.967,-625.672,-63.9,-106.13499999999999,0.0,-65.253,0.0
2023-06-17 03:00,-245.411,-602.124,-58.596000000000004,-99.459,-1.0699999999999994,-54.236,0.0
2023-06-17 04:00,-240.61200000000002,-592.425,-66.67599999999999,-101.976,-7.4510000000000005,-56.944,0.0
2023-06-17 05:00,-266.97299999999996,-631.855,-75.755,-111.52799999999999,-14.030999999999999,-65.394,0.0
2023-06-17 06:00,-294.669,-710.967,-97.47,-124.12,-10.515,-62.031,0.0
